Amenity Type,Latitude,Longitude,Google Maps Link
Unknown,27.325413,80.192795,https://www.google.com/maps?q=27.325413,80.192795
Unknown,27.325363,80.19277,https://www.google.com/maps?q=27.325363,80.19277
Unknown,27.308146,80.21922,https://www.google.com/maps?q=27.308146,80.21922
Unknown,27.308237,80.219215,https://www.google.com/maps?q=27.308237,80.219215
Unknown,27.309044,80.217926,https://www.google.com/maps?q=27.309044,80.217926
Unknown,27.308977,80.217804,https://www.google.com/maps?q=27.308977,80.217804
Unknown,27.309088,80.21786,https://www.google.com/maps?q=27.309088,80.21786
Unknown,27.312056,80.21235,https://www.google.com/maps?q=27.312056,80.21235
Unknown,27.31209,80.21238,https://www.google.com/maps?q=27.31209,80.21238
Unknown,27.301218,80.22688,https://www.google.com/maps?q=27.301218,80.22688
Unknown,27.301268,80.2269,https://www.google.com/maps?q=27.301268,80.2269
Unknown,28.0737,79.633064,https://www.google.com/maps?q=28.0737,79.633064
Unknown,28.073656,79.63302,https://www.google.com/maps?q=28.073656,79.63302
Unknown,28.228712,79.51025,https://www.google.com/maps?q=28.228712,79.51025
Unknown,28.228653,79.51011,https://www.google.com/maps?q=28.228653,79.51011
Unknown,28.232782,79.5061,https://www.google.com/maps?q=28.232782,79.5061
Unknown,28.232813,79.50615,https://www.google.com/maps?q=28.232813,79.50615
Unknown,28.237455,79.501465,https://www.google.com/maps?q=28.237455,79.501465
Unknown,28.237413,79.50144,https://www.google.com/maps?q=28.237413,79.50144
Unknown,28.239124,79.499725,https://www.google.com/maps?q=28.239124,79.499725
Unknown,28.239153,79.49977,https://www.google.com/maps?q=28.239153,79.49977
Unknown,28.18631,79.54841,https://www.google.com/maps?q=28.18631,79.54841
Unknown,28.186287,79.54836,https://www.google.com/maps?q=28.186287,79.54836
Unknown,28.149363,79.57607,https://www.google.com/maps?q=28.149363,79.57607
Unknown,28.149338,79.57603,https://www.google.com/maps?q=28.149338,79.57603
Unknown,28.118614,79.59896,https://www.google.com/maps?q=28.118614,79.59896
Unknown,28.11864,79.599,https://www.google.com/maps?q=28.11864,79.599
Unknown,28.099705,79.61311,https://www.google.com/maps?q=28.099705,79.61311
Unknown,28.099678,79.613075,https://www.google.com/maps?q=28.099678,79.613075
Unknown,28.09753,79.61474,https://www.google.com/maps?q=28.09753,79.61474
Unknown,28.097494,79.614685,https://www.google.com/maps?q=28.097494,79.614685
Unknown,28.055882,79.65617,https://www.google.com/maps?q=28.055882,79.65617
Unknown,28.055777,79.65607,https://www.google.com/maps?q=28.055777,79.65607
Unknown,28.06022,79.65054,https://www.google.com/maps?q=28.06022,79.65054
Unknown,28.060104,79.650444,https://www.google.com/maps?q=28.060104,79.650444
Unknown,28.063234,79.64638,https://www.google.com/maps?q=28.063234,79.64638
Unknown,28.063322,79.64648,https://www.google.com/maps?q=28.063322,79.64648
Unknown,27.895897,79.897865,https://www.google.com/maps?q=27.895897,79.897865
Unknown,27.895966,79.89792,https://www.google.com/maps?q=27.895966,79.89792
Unknown,27.896017,79.89795,https://www.google.com/maps?q=27.896017,79.89795
Unknown,27.896057,79.89797,https://www.google.com/maps?q=27.896057,79.89797
Unknown,27.889109,79.91634,https://www.google.com/maps?q=27.889109,79.91634
Unknown,27.889141,79.91637,https://www.google.com/maps?q=27.889141,79.91637
Unknown,27.889174,79.91639,https://www.google.com/maps?q=27.889174,79.91639
Unknown,27.913439,79.88737,https://www.google.com/maps?q=27.913439,79.88737
Unknown,28.092733,79.88091,https://www.google.com/maps?q=28.092733,79.88091
Unknown,28.819008,79.89078,https://www.google.com/maps?q=28.819008,79.89078
Unknown,28.822294,79.8929,https://www.google.com/maps?q=28.822294,79.8929
Unknown,28.732834,79.888985,https://www.google.com/maps?q=28.732834,79.888985
Unknown,28.525871,80.13034,https://www.google.com/maps?q=28.525871,80.13034
Unknown,27.073679,81.378075,https://www.google.com/maps?q=27.073679,81.378075
Unknown,27.07365,81.37811,https://www.google.com/maps?q=27.07365,81.37811
Unknown,27.103968,81.505516,https://www.google.com/maps?q=27.103968,81.505516
Unknown,27.104038,81.50545,https://www.google.com/maps?q=27.104038,81.50545
Unknown,27.10401,81.50548,https://www.google.com/maps?q=27.10401,81.50548
Unknown,27.103937,81.50554,https://www.google.com/maps?q=27.103937,81.50554
Unknown,27.121336,81.58922,https://www.google.com/maps?q=27.121336,81.58922
Unknown,27.12139,81.589226,https://www.google.com/maps?q=27.12139,81.589226
Unknown,27.140966,81.75344,https://www.google.com/maps?q=27.140966,81.75344
Unknown,27.141012,81.75344,https://www.google.com/maps?q=27.141012,81.75344
Unknown,27.148716,81.993095,https://www.google.com/maps?q=27.148716,81.993095
Unknown,27.148401,81.9929,https://www.google.com/maps?q=27.148401,81.9929
Unknown,27.148434,81.99291,https://www.google.com/maps?q=27.148434,81.99291
Unknown,27.148464,81.99293,https://www.google.com/maps?q=27.148464,81.99293
Unknown,27.14867,81.993065,https://www.google.com/maps?q=27.14867,81.993065
Unknown,27.148611,81.99303,https://www.google.com/maps?q=27.148611,81.99303
Unknown,27.14858,81.993004,https://www.google.com/maps?q=27.14858,81.993004
Unknown,27.148542,81.99298,https://www.google.com/maps?q=27.148542,81.99298
Unknown,27.148499,81.99295,https://www.google.com/maps?q=27.148499,81.99295
Unknown,32.02976,76.68557,https://www.google.com/maps?q=32.02976,76.68557
Unknown,9.978452,76.290016,https://www.google.com/maps?q=9.978452,76.290016
Unknown,26.911068,84.81329,https://www.google.com/maps?q=26.911068,84.81329
Unknown,27.644472,82.522446,https://www.google.com/maps?q=27.644472,82.522446
Unknown,24.615154,92.32369,https://www.google.com/maps?q=24.615154,92.32369
Unknown,26.186981,88.09341,https://www.google.com/maps?q=26.186981,88.09341
Unknown,26.309616,88.20555,https://www.google.com/maps?q=26.309616,88.20555
Unknown,26.21251,88.12465,https://www.google.com/maps?q=26.21251,88.12465
Unknown,26.184284,88.08974,https://www.google.com/maps?q=26.184284,88.08974
Unknown,26.184319,88.08971,https://www.google.com/maps?q=26.184319,88.08971
Unknown,26.184408,88.089615,https://www.google.com/maps?q=26.184408,88.089615
Unknown,26.184193,88.08982,https://www.google.com/maps?q=26.184193,88.08982
Unknown,26.212517,88.124565,https://www.google.com/maps?q=26.212517,88.124565
Unknown,26.212486,88.12471,https://www.google.com/maps?q=26.212486,88.12471
Unknown,26.347202,88.2243,https://www.google.com/maps?q=26.347202,88.2243
Unknown,26.347214,88.22426,https://www.google.com/maps?q=26.347214,88.22426
Unknown,26.610727,88.34666,https://www.google.com/maps?q=26.610727,88.34666
Unknown,26.61071,88.34657,https://www.google.com/maps?q=26.61071,88.34657
Unknown,26.588503,88.3384,https://www.google.com/maps?q=26.588503,88.3384
Unknown,26.588526,88.33836,https://www.google.com/maps?q=26.588526,88.33836
Unknown,21.165588,79.11121,https://www.google.com/maps?q=21.165588,79.11121
Unknown,25.725513,87.88085,https://www.google.com/maps?q=25.725513,87.88085
Unknown,25.725498,87.8808,https://www.google.com/maps?q=25.725498,87.8808
Unknown,25.725454,87.880684,https://www.google.com/maps?q=25.725454,87.880684
Unknown,25.725489,87.88076,https://www.google.com/maps?q=25.725489,87.88076
Unknown,25.725473,87.88072,https://www.google.com/maps?q=25.725473,87.88072
Unknown,25.814386,87.84338,https://www.google.com/maps?q=25.814386,87.84338
Unknown,25.814175,87.8432,https://www.google.com/maps?q=25.814175,87.8432
Unknown,25.811075,87.84298,https://www.google.com/maps?q=25.811075,87.84298
Unknown,25.811161,87.84254,https://www.google.com/maps?q=25.811161,87.84254
Unknown,25.41983,87.829735,https://www.google.com/maps?q=25.41983,87.829735
Unknown,25.419788,87.82972,https://www.google.com/maps?q=25.419788,87.82972
Unknown,25.441816,87.7411,https://www.google.com/maps?q=25.441816,87.7411
Unknown,25.441744,87.74105,https://www.google.com/maps?q=25.441744,87.74105
Unknown,25.441776,87.74107,https://www.google.com/maps?q=25.441776,87.74107
Unknown,12.81212,80.03065,https://www.google.com/maps?q=12.81212,80.03065
Unknown,12.809955,80.02908,https://www.google.com/maps?q=12.809955,80.02908
Unknown,28.069118,74.625114,https://www.google.com/maps?q=28.069118,74.625114
Unknown,28.069296,74.62498,https://www.google.com/maps?q=28.069296,74.62498
Unknown,26.23382,91.92467,https://www.google.com/maps?q=26.23382,91.92467
Unknown,26.181223,91.83074,https://www.google.com/maps?q=26.181223,91.83074
Unknown,26.18115,91.83078,https://www.google.com/maps?q=26.18115,91.83078
Unknown,26.181183,91.830765,https://www.google.com/maps?q=26.181183,91.830765
Unknown,10.782349,76.22746,https://www.google.com/maps?q=10.782349,76.22746
Unknown,10.782482,76.22752,https://www.google.com/maps?q=10.782482,76.22752
Unknown,10.782393,76.227486,https://www.google.com/maps?q=10.782393,76.227486
Unknown,24.635601,87.8568,https://www.google.com/maps?q=24.635601,87.8568
Unknown,24.635586,87.85672,https://www.google.com/maps?q=24.635586,87.85672
Unknown,25.738867,85.24477,https://www.google.com/maps?q=25.738867,85.24477
Unknown,23.49527,86.67847,https://www.google.com/maps?q=23.49527,86.67847
Unknown,23.495829,86.67223,https://www.google.com/maps?q=23.495829,86.67223
Unknown,23.496195,86.672295,https://www.google.com/maps?q=23.496195,86.672295
Unknown,23.772644,85.95612,https://www.google.com/maps?q=23.772644,85.95612
Unknown,20.848627,73.29831,https://www.google.com/maps?q=20.848627,73.29831
Unknown,11.939514,79.49965,https://www.google.com/maps?q=11.939514,79.49965
Unknown,11.939501,79.4996,https://www.google.com/maps?q=11.939501,79.4996
Unknown,11.939477,79.49955,https://www.google.com/maps?q=11.939477,79.49955
Unknown,11.940228,79.49941,https://www.google.com/maps?q=11.940228,79.49941
Unknown,11.939464,79.50001,https://www.google.com/maps?q=11.939464,79.50001
Unknown,11.939509,79.499886,https://www.google.com/maps?q=11.939509,79.499886
Unknown,11.939527,79.49983,https://www.google.com/maps?q=11.939527,79.49983
Unknown,28.651451,77.4297,https://www.google.com/maps?q=28.651451,77.4297
Unknown,11.977408,79.239136,https://www.google.com/maps?q=11.977408,79.239136
Unknown,8.885862,76.59316,https://www.google.com/maps?q=8.885862,76.59316
Unknown,8.885928,76.59317,https://www.google.com/maps?q=8.885928,76.59317
Unknown,8.886123,76.59299,https://www.google.com/maps?q=8.886123,76.59299
Unknown,8.886359,76.593544,https://www.google.com/maps?q=8.886359,76.593544
Unknown,8.88616,76.593765,https://www.google.com/maps?q=8.88616,76.593765
Unknown,8.8860855,76.59381,https://www.google.com/maps?q=8.8860855,76.59381
Unknown,12.631273,79.20919,https://www.google.com/maps?q=12.631273,79.20919
Unknown,12.631272,79.209145,https://www.google.com/maps?q=12.631272,79.209145
Unknown,12.631284,79.209236,https://www.google.com/maps?q=12.631284,79.209236
Unknown,22.750952,88.247154,https://www.google.com/maps?q=22.750952,88.247154
Unknown,22.750984,88.247215,https://www.google.com/maps?q=22.750984,88.247215
Unknown,22.73375,88.37607,https://www.google.com/maps?q=22.73375,88.37607
Unknown,22.733744,88.37603,https://www.google.com/maps?q=22.733744,88.37603
Unknown,22.733734,88.375984,https://www.google.com/maps?q=22.733734,88.375984
Unknown,22.733727,88.375946,https://www.google.com/maps?q=22.733727,88.375946
Unknown,22.727116,88.37735,https://www.google.com/maps?q=22.727116,88.37735
Unknown,22.727104,88.37731,https://www.google.com/maps?q=22.727104,88.37731
Unknown,22.72708,88.377205,https://www.google.com/maps?q=22.72708,88.377205
Unknown,22.743204,88.34337,https://www.google.com/maps?q=22.743204,88.34337
Unknown,22.743193,88.34329,https://www.google.com/maps?q=22.743193,88.34329
Unknown,22.743198,88.34334,https://www.google.com/maps?q=22.743198,88.34334
Unknown,22.784197,88.37068,https://www.google.com/maps?q=22.784197,88.37068
Unknown,22.784204,88.370636,https://www.google.com/maps?q=22.784204,88.370636
Unknown,22.78422,88.370544,https://www.google.com/maps?q=22.78422,88.370544
Unknown,22.769018,88.369606,https://www.google.com/maps?q=22.769018,88.369606
Unknown,22.769007,88.36955,https://www.google.com/maps?q=22.769007,88.36955
Unknown,22.768995,88.36951,https://www.google.com/maps?q=22.768995,88.36951
Unknown,12.869229,78.80918,https://www.google.com/maps?q=12.869229,78.80918
Unknown,12.869263,78.80913,https://www.google.com/maps?q=12.869263,78.80913
Unknown,24.913279,73.913574,https://www.google.com/maps?q=24.913279,73.913574
Unknown,24.913265,73.91352,https://www.google.com/maps?q=24.913265,73.91352
Unknown,24.913233,73.91344,https://www.google.com/maps?q=24.913233,73.91344
Unknown,24.91325,73.91349,https://www.google.com/maps?q=24.91325,73.91349
Unknown,10.698754,78.72306,https://www.google.com/maps?q=10.698754,78.72306
Unknown,10.694999,78.7244,https://www.google.com/maps?q=10.694999,78.7244
Unknown,10.695015,78.72445,https://www.google.com/maps?q=10.695015,78.72445
Unknown,10.698784,78.72315,https://www.google.com/maps?q=10.698784,78.72315
Unknown,10.69503,78.724495,https://www.google.com/maps?q=10.69503,78.724495
Unknown,8.779751,78.126015,https://www.google.com/maps?q=8.779751,78.126015
Unknown,9.84688,78.49486,https://www.google.com/maps?q=9.84688,78.49486
Unknown,8.886305,76.59364,https://www.google.com/maps?q=8.886305,76.59364
Unknown,9.923369,78.111664,https://www.google.com/maps?q=9.923369,78.111664
Unknown,21.232792,72.85479,https://www.google.com/maps?q=21.232792,72.85479
Unknown,10.576835,78.787224,https://www.google.com/maps?q=10.576835,78.787224
Unknown,10.579278,78.78425,https://www.google.com/maps?q=10.579278,78.78425
Unknown,10.579246,78.78422,https://www.google.com/maps?q=10.579246,78.78422
Unknown,10.579206,78.78419,https://www.google.com/maps?q=10.579206,78.78419
Unknown,10.576765,78.78716,https://www.google.com/maps?q=10.576765,78.78716
Unknown,10.374499,78.80187,https://www.google.com/maps?q=10.374499,78.80187
Unknown,10.374501,78.80192,https://www.google.com/maps?q=10.374501,78.80192
Unknown,23.036348,88.870895,https://www.google.com/maps?q=23.036348,88.870895
Unknown,10.783363,76.2151,https://www.google.com/maps?q=10.783363,76.2151
Unknown,11.030334,75.86843,https://www.google.com/maps?q=11.030334,75.86843
Unknown,10.753133,79.78791,https://www.google.com/maps?q=10.753133,79.78791
Unknown,26.00604,91.25991,https://www.google.com/maps?q=26.00604,91.25991
Unknown,26.02009,91.31103,https://www.google.com/maps?q=26.02009,91.31103
Unknown,25.912296,82.42913,https://www.google.com/maps?q=25.912296,82.42913
Unknown,26.233715,91.92465,https://www.google.com/maps?q=26.233715,91.92465
Unknown,26.196156,91.84938,https://www.google.com/maps?q=26.196156,91.84938
Unknown,9.282618,79.21075,https://www.google.com/maps?q=9.282618,79.21075
Unknown,9.844544,76.44179,https://www.google.com/maps?q=9.844544,76.44179
Unknown,9.755975,76.49236,https://www.google.com/maps?q=9.755975,76.49236
Unknown,26.757921,83.164055,https://www.google.com/maps?q=26.757921,83.164055
Unknown,25.248837,87.59338,https://www.google.com/maps?q=25.248837,87.59338
Unknown,24.635574,87.85667,https://www.google.com/maps?q=24.635574,87.85667
Unknown,22.57773,88.385506,https://www.google.com/maps?q=22.57773,88.385506
Unknown,22.50933,88.360275,https://www.google.com/maps?q=22.50933,88.360275
Unknown,26.050043,91.36303,https://www.google.com/maps?q=26.050043,91.36303
Unknown,23.434774,88.32886,https://www.google.com/maps?q=23.434774,88.32886
Unknown,9.531777,78.16746,https://www.google.com/maps?q=9.531777,78.16746
Unknown,23.470884,88.779015,https://www.google.com/maps?q=23.470884,88.779015
Unknown,23.381027,88.68226,https://www.google.com/maps?q=23.381027,88.68226
Unknown,23.128992,72.07035,https://www.google.com/maps?q=23.128992,72.07035
Unknown,21.707945,86.8699,https://www.google.com/maps?q=21.707945,86.8699
Unknown,28.65084,77.43021,https://www.google.com/maps?q=28.65084,77.43021
Unknown,25.246393,86.02894,https://www.google.com/maps?q=25.246393,86.02894
Unknown,25.246367,86.02889,https://www.google.com/maps?q=25.246367,86.02889
Unknown,9.384477,76.38044,https://www.google.com/maps?q=9.384477,76.38044
Unknown,19.605755,83.49286,https://www.google.com/maps?q=19.605755,83.49286
Unknown,19.605776,83.49278,https://www.google.com/maps?q=19.605776,83.49278
Unknown,20.51661,83.40946,https://www.google.com/maps?q=20.51661,83.40946
Unknown,25.981537,83.600105,https://www.google.com/maps?q=25.981537,83.600105
Unknown,25.981503,83.600136,https://www.google.com/maps?q=25.981503,83.600136
Unknown,10.166681,76.386246,https://www.google.com/maps?q=10.166681,76.386246
Unknown,10.16691,76.388466,https://www.google.com/maps?q=10.16691,76.388466
Unknown,8.886444,76.593414,https://www.google.com/maps?q=8.886444,76.593414
Unknown,8.885994,76.59317,https://www.google.com/maps?q=8.885994,76.59317
Unknown,9.597553,76.52616,https://www.google.com/maps?q=9.597553,76.52616
Unknown,9.495362,76.31954,https://www.google.com/maps?q=9.495362,76.31954
Unknown,10.759863,76.26916,https://www.google.com/maps?q=10.759863,76.26916
Unknown,10.759827,76.26968,https://www.google.com/maps?q=10.759827,76.26968
Unknown,10.7596655,76.26903,https://www.google.com/maps?q=10.7596655,76.26903
Unknown,11.489384,75.626945,https://www.google.com/maps?q=11.489384,75.626945
Unknown,12.085369,75.19825,https://www.google.com/maps?q=12.085369,75.19825
Unknown,12.085443,75.19832,https://www.google.com/maps?q=12.085443,75.19832
Unknown,10.830403,78.10576,https://www.google.com/maps?q=10.830403,78.10576
Unknown,13.172383,77.565186,https://www.google.com/maps?q=13.172383,77.565186
Unknown,11.577799,79.72989,https://www.google.com/maps?q=11.577799,79.72989
Unknown,13.335503,77.01763,https://www.google.com/maps?q=13.335503,77.01763
Unknown,25.932537,85.64288,https://www.google.com/maps?q=25.932537,85.64288
Unknown,15.433638,75.53003,https://www.google.com/maps?q=15.433638,75.53003
Unknown,15.433766,75.52998,https://www.google.com/maps?q=15.433766,75.52998
Unknown,23.811817,86.882614,https://www.google.com/maps?q=23.811817,86.882614
Unknown,23.041542,86.19701,https://www.google.com/maps?q=23.041542,86.19701
Unknown,27.58337,81.60559,https://www.google.com/maps?q=27.58337,81.60559
Unknown,10.2673235,76.34924,https://www.google.com/maps?q=10.2673235,76.34924
Unknown,10.267405,76.34925,https://www.google.com/maps?q=10.267405,76.34925
Unknown,23.374601,77.53316,https://www.google.com/maps?q=23.374601,77.53316
Unknown,23.193039,82.97208,https://www.google.com/maps?q=23.193039,82.97208
Unknown,23.349157,85.32912,https://www.google.com/maps?q=23.349157,85.32912
Unknown,23.094177,86.21211,https://www.google.com/maps?q=23.094177,86.21211
Unknown,27.005981,94.888275,https://www.google.com/maps?q=27.005981,94.888275
Unknown,27.175705,94.913185,https://www.google.com/maps?q=27.175705,94.913185
Unknown,22.736515,85.815414,https://www.google.com/maps?q=22.736515,85.815414
Unknown,22.736475,85.81544,https://www.google.com/maps?q=22.736475,85.81544
Unknown,22.736547,85.81539,https://www.google.com/maps?q=22.736547,85.81539
Unknown,19.218662,76.85676,https://www.google.com/maps?q=19.218662,76.85676
Unknown,19.21862,76.85675,https://www.google.com/maps?q=19.21862,76.85675
Unknown,17.527597,78.51382,https://www.google.com/maps?q=17.527597,78.51382
Unknown,17.45044,78.52986,https://www.google.com/maps?q=17.45044,78.52986
Unknown,17.450426,78.52992,https://www.google.com/maps?q=17.450426,78.52992
Unknown,9.61785,76.53228,https://www.google.com/maps?q=9.61785,76.53228
Unknown,11.255473,75.77792,https://www.google.com/maps?q=11.255473,75.77792
Unknown,11.255446,75.77788,https://www.google.com/maps?q=11.255446,75.77788
Unknown,23.851568,72.13221,https://www.google.com/maps?q=23.851568,72.13221
Unknown,11.696024,79.75013,https://www.google.com/maps?q=11.696024,79.75013
Unknown,11.7018795,79.75639,https://www.google.com/maps?q=11.7018795,79.75639
Unknown,22.762264,73.17561,https://www.google.com/maps?q=22.762264,73.17561
Unknown,25.766237,93.1312,https://www.google.com/maps?q=25.766237,93.1312
Unknown,24.514437,92.426414,https://www.google.com/maps?q=24.514437,92.426414
Unknown,24.626125,85.20483,https://www.google.com/maps?q=24.626125,85.20483
Unknown,24.625898,85.20452,https://www.google.com/maps?q=24.625898,85.20452
Unknown,24.626017,85.204666,https://www.google.com/maps?q=24.626017,85.204666
Unknown,24.62604,85.2047,https://www.google.com/maps?q=24.62604,85.2047
Unknown,24.626156,85.2049,https://www.google.com/maps?q=24.626156,85.2049
Unknown,22.54105,88.36618,https://www.google.com/maps?q=22.54105,88.36618
Unknown,23.791843,72.96421,https://www.google.com/maps?q=23.791843,72.96421
Unknown,23.769123,72.94889,https://www.google.com/maps?q=23.769123,72.94889
Unknown,26.759642,83.38504,https://www.google.com/maps?q=26.759642,83.38504
Unknown,26.75953,83.38501,https://www.google.com/maps?q=26.75953,83.38501
Unknown,26.761543,83.37737,https://www.google.com/maps?q=26.761543,83.37737
Unknown,19.162643,73.07772,https://www.google.com/maps?q=19.162643,73.07772
Unknown,17.134565,74.35558,https://www.google.com/maps?q=17.134565,74.35558
Unknown,22.28197,73.21005,https://www.google.com/maps?q=22.28197,73.21005
Unknown,23.045855,72.474686,https://www.google.com/maps?q=23.045855,72.474686
Unknown,25.91232,82.42916,https://www.google.com/maps?q=25.91232,82.42916
Unknown,11.616311,75.57854,https://www.google.com/maps?q=11.616311,75.57854
Unknown,22.314823,73.18817,https://www.google.com/maps?q=22.314823,73.18817
Unknown,22.315607,73.18811,https://www.google.com/maps?q=22.315607,73.18811
Unknown,22.315205,73.18815,https://www.google.com/maps?q=22.315205,73.18815
Unknown,11.489074,75.626755,https://www.google.com/maps?q=11.489074,75.626755
Unknown,11.489103,75.626816,https://www.google.com/maps?q=11.489103,75.626816
Unknown,11.489123,75.62685,https://www.google.com/maps?q=11.489123,75.62685
Unknown,11.489372,75.627014,https://www.google.com/maps?q=11.489372,75.627014
Unknown,26.49603,89.54513,https://www.google.com/maps?q=26.49603,89.54513
Unknown,26.385855,89.428505,https://www.google.com/maps?q=26.385855,89.428505
Unknown,26.385765,89.42854,https://www.google.com/maps?q=26.385765,89.42854
Unknown,26.355896,89.46676,https://www.google.com/maps?q=26.355896,89.46676
Unknown,11.839994,79.41138,https://www.google.com/maps?q=11.839994,79.41138
Unknown,11.840039,79.41132,https://www.google.com/maps?q=11.840039,79.41132
Unknown,11.840081,79.411285,https://www.google.com/maps?q=11.840081,79.411285
Unknown,11.842715,79.41427,https://www.google.com/maps?q=11.842715,79.41427
Unknown,11.84275,79.41423,https://www.google.com/maps?q=11.84275,79.41423
Unknown,11.842786,79.4142,https://www.google.com/maps?q=11.842786,79.4142
Unknown,26.356092,89.46714,https://www.google.com/maps?q=26.356092,89.46714
Unknown,26.356052,89.46709,https://www.google.com/maps?q=26.356052,89.46709
Unknown,26.356047,89.46694,https://www.google.com/maps?q=26.356047,89.46694
Unknown,26.355968,89.46681,https://www.google.com/maps?q=26.355968,89.46681
Unknown,26.35579,89.466644,https://www.google.com/maps?q=26.35579,89.466644
Unknown,26.35571,89.46657,https://www.google.com/maps?q=26.35571,89.46657
Unknown,26.355669,89.46653,https://www.google.com/maps?q=26.355669,89.46653
Unknown,26.355574,89.46644,https://www.google.com/maps?q=26.355574,89.46644
Unknown,26.35555,89.466415,https://www.google.com/maps?q=26.35555,89.466415
Unknown,26.355404,89.46628,https://www.google.com/maps?q=26.355404,89.46628
Unknown,11.182066,75.828285,https://www.google.com/maps?q=11.182066,75.828285
Unknown,11.182039,75.82834,https://www.google.com/maps?q=11.182039,75.82834
Unknown,11.459702,75.68094,https://www.google.com/maps?q=11.459702,75.68094
Unknown,22.368166,87.29666,https://www.google.com/maps?q=22.368166,87.29666
Unknown,22.368147,87.296585,https://www.google.com/maps?q=22.368147,87.296585
Unknown,11.278744,75.7681,https://www.google.com/maps?q=11.278744,75.7681
Unknown,11.278766,75.768135,https://www.google.com/maps?q=11.278766,75.768135
Unknown,11.279288,75.76787,https://www.google.com/maps?q=11.279288,75.76787
Unknown,11.279295,75.76791,https://www.google.com/maps?q=11.279295,75.76791
Unknown,15.450978,74.574196,https://www.google.com/maps?q=15.450978,74.574196
Unknown,15.450982,74.574135,https://www.google.com/maps?q=15.450982,74.574135
Unknown,15.4509945,74.574066,https://www.google.com/maps?q=15.4509945,74.574066
Unknown,15.451023,74.57402,https://www.google.com/maps?q=15.451023,74.57402
Unknown,26.409807,86.335724,https://www.google.com/maps?q=26.409807,86.335724
Unknown,26.571318,85.542694,https://www.google.com/maps?q=26.571318,85.542694
Unknown,22.729084,73.14249,https://www.google.com/maps?q=22.729084,73.14249
Unknown,22.862764,74.37152,https://www.google.com/maps?q=22.862764,74.37152
Unknown,22.578888,88.386116,https://www.google.com/maps?q=22.578888,88.386116
Unknown,22.8431,74.26195,https://www.google.com/maps?q=22.8431,74.26195
Unknown,24.714197,84.13675,https://www.google.com/maps?q=24.714197,84.13675
Unknown,22.459335,86.98842,https://www.google.com/maps?q=22.459335,86.98842
Unknown,22.464619,86.971634,https://www.google.com/maps?q=22.464619,86.971634
Unknown,23.811798,86.88265,https://www.google.com/maps?q=23.811798,86.88265
Unknown,24.380255,85.59847,https://www.google.com/maps?q=24.380255,85.59847
Unknown,24.38037,85.59865,https://www.google.com/maps?q=24.38037,85.59865
Unknown,24.007822,84.08724,https://www.google.com/maps?q=24.007822,84.08724
Unknown,24.481226,83.914894,https://www.google.com/maps?q=24.481226,83.914894
Unknown,24.48117,83.91493,https://www.google.com/maps?q=24.48117,83.91493
Unknown,18.976376,81.72883,https://www.google.com/maps?q=18.976376,81.72883
Unknown,22.769512,86.19888,https://www.google.com/maps?q=22.769512,86.19888
Unknown,22.736277,85.81558,https://www.google.com/maps?q=22.736277,85.81558
Unknown,23.01528,91.698685,https://www.google.com/maps?q=23.01528,91.698685
Unknown,23.015255,91.69864,https://www.google.com/maps?q=23.015255,91.69864
Unknown,9.996974,76.28428,https://www.google.com/maps?q=9.996974,76.28428
Unknown,9.997048,76.28439,https://www.google.com/maps?q=9.997048,76.28439
Unknown,23.434763,88.32883,https://www.google.com/maps?q=23.434763,88.32883
Unknown,27.849888,78.09497,https://www.google.com/maps?q=27.849888,78.09497
Unknown,9.923351,78.1117,https://www.google.com/maps?q=9.923351,78.1117
Unknown,9.923319,78.11179,https://www.google.com/maps?q=9.923319,78.11179
Unknown,9.923303,78.11184,https://www.google.com/maps?q=9.923303,78.11184
Unknown,26.547905,86.150444,https://www.google.com/maps?q=26.547905,86.150444
Unknown,26.21532,91.88483,https://www.google.com/maps?q=26.21532,91.88483
Unknown,26.215282,91.884834,https://www.google.com/maps?q=26.215282,91.884834
Unknown,26.181108,91.830795,https://www.google.com/maps?q=26.181108,91.830795
Unknown,26.192207,91.846,https://www.google.com/maps?q=26.192207,91.846
Unknown,26.192259,91.84598,https://www.google.com/maps?q=26.192259,91.84598
Unknown,26.19099,91.844925,https://www.google.com/maps?q=26.19099,91.844925
Unknown,26.191017,91.84487,https://www.google.com/maps?q=26.191017,91.84487
Unknown,26.193584,91.84722,https://www.google.com/maps?q=26.193584,91.84722
Unknown,26.19367,91.84722,https://www.google.com/maps?q=26.19367,91.84722
Unknown,26.199411,91.851295,https://www.google.com/maps?q=26.199411,91.851295
Unknown,26.199446,91.851265,https://www.google.com/maps?q=26.199446,91.851265
Unknown,26.200123,91.851944,https://www.google.com/maps?q=26.200123,91.851944
Unknown,26.200094,91.85186,https://www.google.com/maps?q=26.200094,91.85186
Unknown,26.200636,91.85253,https://www.google.com/maps?q=26.200636,91.85253
Unknown,26.200668,91.8525,https://www.google.com/maps?q=26.200668,91.8525
Unknown,26.182312,91.75385,https://www.google.com/maps?q=26.182312,91.75385
Unknown,26.182133,91.746765,https://www.google.com/maps?q=26.182133,91.746765
Unknown,26.1821,91.746765,https://www.google.com/maps?q=26.1821,91.746765
Unknown,26.18212,91.753914,https://www.google.com/maps?q=26.18212,91.753914
Unknown,26.181927,91.7478,https://www.google.com/maps?q=26.181927,91.7478
